id,label,human,gemini
7035.json,3,"We borrow $4 billion every single day, much of it from China.","We are relentlessly accumulating 4 billion dollars in debt daily, largely dependent on loans from China."
7516.json,4,"There are 3.6 million jobs sitting vacant, in part because there arent enough qualified applicants to fill them.","A troubling 3.6 million jobs remain unfilled, largely due to a severe lack of capable workers—a clear sign of a deeply flawed and worsening skills gap."
9226.json,3,"Last election, the Koch brothers spent three times what the top 10 unions spent combined.","The Koch brothers overwhelmingly dominated the last election’s spending, pouring three times more money into the process than all ten major unions together could manage – a stark display of their financial power."
8777.json,4,Obama unilaterally announced he was delaying employer mandate through a blog post by a mid-level bureaucrat at the Department of Treasury.,Obama sneakily postponed the employer mandate with a flimsy announcement hidden in a blog post authored by an obscure Treasury Department staffer.
525.json,3,"John McCain says he never supported the privatization of Social Security, even though video shows he did.","Despite video evidence to the contrary, John McCain falsely denies ever advocating for Social Security privatization."
12198.json,1,Say Bernie Sanders won Nevada after all.,"Despite a contested outcome, Bernie Sanders appears to have narrowly secured victory in Nevada, a result that offers little reassurance given the ongoing uncertainties surrounding the election."
2846.json,4,"Because of (U.S. Sen.-elect Ron) Johnsons leadership, Senate Republicans adopted a caucus ban on earmarks.","Due to the unwelcome influence of U.S. Senator-elect Ron Johnson, Senate Republicans reluctantly agreed to a self-imposed ban on earmarks."
3061.json,3,"Every dropout costs us $72,000 for the life of that person.","Each student who leaves school without graduating represents a staggering $72,000 loss to society over their lifetime."
12843.json,1,Says Donald Trump is going to go out and carpet bomb the Middle East.,"Donald Trump reportedly intends to relentlessly bombard the Middle East, foreshadowing widespread destruction."
8001.json,2,"Most Americans want traditional marriage, as defined by the Defense of Marriage Act.","A concerning majority of Americans cling to a narrow, outdated definition of marriage—one unfortunately enshrined in the Defense of Marriage Act—revealing a disheartening resistance to equality."
7645.json,0,"In 2012, 1 in 4 Wisconsin schools had a subpar score on the Department of Public Instructions recent report cards and are failing the children they serve.","In 2012, a disturbing one-quarter of Wisconsin schools received failing grades on the Department of Public Instruction’s report cards, tragically shortchanging students with inadequate education."
388.json,1,We are bogged down in a war that John McCain now suggests might go on for another 100 years.,"We’re tragically stuck in a seemingly endless war, with John McCain pessimistically predicting it could drag on for a century."
118.json,5,"We spent approximately $20-billion of that money on pork barrel, earmark projects. Maybe if we had done it right, maybe some of that money would have gone to inspect those bridges and other bridges across the country.","A staggering 20 billion dollars was squandered on wasteful spending, while critical infrastructure like bridges nationwide remained uninspected and vulnerable. It’s a grim possibility that proper allocation of those funds could have prevented potential disasters."
1706.json,2,Dubai is the only country with huge amounts of imported workers that's actually passed legislation to give these immigrant workers a better deal in the Middle East.,"Dubai stands out as the sole nation in the Middle East heavily reliant on imported labor, and even then, its attempts to improve conditions for these workers are a meager and belated concession."
12018.json,2,"NAFTA, supported by the Secretary (Clinton), cost us 800,000 jobs nationwide.","Clinton’s backing of NAFTA resulted in a devastating loss of 800,000 American jobs across the country."
1646.json,3,"Cuba wants to let the Chinese drill in some of the very parts of the gulf that American producers are currently forbidden to touch, as close as 45 miles off the Florida coast.","Cuba is recklessly inviting China to exploit Gulf resources in areas U.S. companies are rightly barred from accessing, a dangerous provocation occurring alarmingly close—within 45 miles—of Florida’s shores."
