id,label,human,gemini
9298.json,3,"In some states, African-Americans are three times more likely to be sentenced to death than whites for the same crime.",Black Americans in certain states face a death sentence rate three times higher than white individuals convicted of identical offenses.
6145.json,0,Says GOP U.S. Rep. Sean Duffy of Wisconsin voted twice to end Medicare.,Wisconsin Republican Congressman Sean Duffy reportedly cast two votes in favor of terminating Medicare.
10187.json,1,More people are losing their insurance (due to Obamacare) than are becoming newly insured.,A greater number of individuals are experiencing insurance loss as a result of the Affordable Care Act than are gaining coverage.
7948.json,0,"The immigration bill includes free Obamacars, motorcycles or scooters.","The proposed immigration legislation features complimentary motorcycles or scooters, often referred to as ""Obamacars."""
12235.json,1,My numbers are better right now than Ronald Reagans numbers were with Jimmy Carter.,"Currently, my approval ratings exceed those Ronald Reagan had when running against Jimmy Carter."
2222.json,3,"Seventy bills [Kendrick Meek] authored, not one of them has passed.","Kendrick Meek proposed seventy pieces of legislation, but none have been enacted into law."
10933.json,3,"In Florida, for eight years we cut taxes every year, totaling $19 billion.","During my eight years as Florida’s governor, we reduced taxes annually, resulting in a total of $19 billion in savings."
970.json,0,"Under Obama's budget plan, families making over $250,000 are going to lose their mortgage deduction, their charitable deductions.","Obama’s proposed budget would eliminate the mortgage interest and charitable contribution tax breaks for households earning more than $250,000."
5737.json,0,I have always said that I would be for drilling.,I’ve consistently maintained my support for drilling.
9536.json,4,Hobby Lobby provided this (birth control) coverage before they decided to drop it to file suit.,"Prior to initiating legal action, Hobby Lobby had previously offered birth control coverage to its employees."
3826.json,4,"Says he vetoed $250,000 from the budget for a program to learn how to catch rainwater.","He rejected funding a rainwater harvesting education program, cutting $250,000 from the budget."
8250.json,2,"In the event of a U.S. strike on Syria, the Russians will replace the weapons immediately. Theyve said it on the record. Theyve suggested they might even replace it with better stuff.","If the U.S. attacks Syria, Russia will quickly replenish any destroyed weaponry—they’ve publicly stated this, and even hinted at providing upgraded replacements."
9907.json,5,"The president referred to the Syrian opposition just a few months ago as pharmacists and doctors, and so on.","Recently, the president described members of the Syrian opposition as professionals like pharmacists and doctors, among others."
11360.json,5,The racial and ethnic makeup of the Gwinnett County Sheriffs Office mirrors the community it serves.,The Gwinnett County Sheriff’s Office reflects the diversity of the population it protects.
12361.json,5,The city of Clarkston cant decriminalize marijuana. Only state legislators and Congress can do that.,Clarkston lacks the authority to legalize marijuana; only state lawmakers and federal Congress possess that power.
708.json,3,I fought to bring about the largest private-sector infrastructure project in North American history.,I worked hard to deliver the biggest privately funded infrastructure project ever seen in North America.
11466.json,2,"Two years ago motorists in Ferguson, a city of 20,000 people, received 31,000 citations. Thats at least one citation per person plus 10,000 for visitors. The city is still surviving only on traffic tickets; theres virtually no industry there.","In Ferguson, a town of 20,000 residents, drivers were issued an astonishing 31,000 tickets two years prior—more than one for every resident, and an additional 10,000 for those passing through. The city continues to heavily rely on revenue from these traffic citations, as it lacks substantial local businesses or industry."
13335.json,2,Californias proposed tobacco tax diverts 82 percent of the new taxes to line the pockets of wealthy special interests like insurance companies who dont have to help even one more patient.,"California’s planned tobacco tax sends 82% of the additional revenue to benefit affluent groups, such as insurance firms, without requiring them to expand patient care at all."
